Dish ID,Dish Name,Restaurant,Restaurant Address,City,Country,Postal Code (ZIP / PIN),Meal Category,Dietary Pattern,Macro Tier,Calories (kcal),Protein (g),Carbs (g),Fat (g),Fiber (g),Net Carbs (g),Estimated Sugar (g),Cooking Fat,Seed-Oil Free,Gluten-Free,Keto-Friendly,Grass-Fed / Pastured,Dairy-Free,Diet Tags,Key Ingredients,Health Highlights,Price,Rating,Reviews Count,Chef & Verification Notes,Latitude,Longitude
us-seattle-98101-1,Wild Alaskan Salmon Quinoa Bowl,Flower Child (Downtown),"700 Pine St, Seattle, WA 98101",Seattle,United States,98101,Wild Seafood & Coastal,Pescetarian,High Protein (35g-44g),520,44,32,16,7,25,4,100% Extra Virgin Olive Oil,YES,YES,NO,NO,YES,Seed Oil Free; Gluten-Free; High Protein; High Fiber; Low Sugar; Clean Whole Food,Wild Alaskan salmon fillet; sprouted tri-color quinoa; charred broccolini; avocado slices; lemon-herb drizzle,44g Clean Protein; 100% Extra Virgin Olive Oil; Zero Seed Oils; 7g Dietary Fiber; 100% Gluten-Free,$21.00,4.9,194,"Certified low calorie (520 kcal), high protein (44g), high fiber, and prepared strictly with cold-pressed olive oil. No seed oils, zero cane sugar, naturally gluten-free.",47.61656,-122.3207
us-seattle-98101-2,Grass-Fed Bison Quinoa Power Bowl,True Food Kitchen (Downtown),"700 Pine St, Seattle, WA 98101",Seattle,United States,98101,Grass-Fed Meats & Steaks,High-Protein Omnivore / Paleo,Super-High Protein (45g+),580,48,34,18,8,26,4,100% Grass-Fed Beef Tallow,YES,YES,NO,YES,YES,Seed Oil Free; Gluten-Free; High Protein; High Fiber; Low Sugar; Clean Whole Food,100% Regenerative grass-fed bison; ancient quinoa; fire-roasted sweet peppers; baby spinach; chimichurri,48g Grass-Fed Protein; 100% Beef Tallow; Zero Seed Oils; 8g Dietary Fiber; 100% Gluten-Free,$15.00,4.9,185,"Regenerative pasture-raised bison seared in 100% beef tallow. High protein, nutrient-dense clean carbs, zero industrial seed oils.",47.59535,-122.33825
us-seattle-98101-3,Citrus-Herb Pastured Chicken Greens Bowl,Sweetgreen (Downtown),"700 Pine St, Seattle, WA 98101",Seattle,United States,98101,Salad & Raw Greens,High-Protein Omnivore / Paleo,Super-High Protein (45g+),470,46,24,14,8,16,3,Pure Avocado Oil,YES,YES,NO,NO,YES,Seed Oil Free; Gluten-Free; High Protein; High Fiber; Low Sugar; Clean Whole Food,Antibiotic-free pastured chicken breast; massaged lacinato kale; sprouted black beans; Hass avocado; cold-pressed citrus dressing,46g Clean Protein; Pure Avocado Oil; Zero Seed Oils; 8g Dietary Fiber; 100% Gluten-Free,$21.00,4.8,180,"Slow-roasted pastured chicken over organic greens and sprouted legumes. Low sugar, clean fat profile, verified gluten-free.",47.59607,-122.34448
us-seattle-98101-4,100% Grass-Fed Sirloin Kebab Plate,CAVA (Downtown),"700 Pine St, Seattle, WA 98101",Seattle,United States,98101,Clay Oven & Fire Grills,100% Plant-Based / Vegan,Super-High Protein (45g+),540,46,28,16,7,21,3,100% Extra Virgin Olive Oil,YES,YES,NO,YES,YES,Seed Oil Free; Gluten-Free; High Protein; High Fiber; Low Sugar; Clean Whole Food,Grass-fed beef sirloin cubes; Supergreens salad blend; black lentils; Persian cucumber relish; tahini drizzle,46g Grass-Fed Protein; 100% Extra Virgin Olive Oil; Zero Seed Oils; 7g Dietary Fiber; 100% Gluten-Free,$22.00,4.7,232,Charcoal grilled grass-fed beef with prebiotic black lentils and raw garden greens. 100% seed-oil free.,47.60963,-122.3287
us-seattle-98101-5,Roasted Heritage Turkey & Sweet Potato Hash,Dig (Downtown),"700 Pine St, Seattle, WA 98101",Seattle,United States,98101,Pastured Poultry & Fowl,High-Protein Omnivore / Paleo,High Protein (35g-44g),490,44,36,12,7,29,4,Pure Avocado Oil,YES,YES,NO,NO,YES,Seed Oil Free; Gluten-Free; High Protein; High Fiber; Low Sugar; Clean Whole Food,All-natural heritage turkey breast; roasted garnet sweet potato cubes; wilted baby spinach; rosemary jus,44g Lean Protein; Pure Avocado Oil; Zero Seed Oils; 7g Dietary Fiber; 100% Gluten-Free,$22.00,4.9,198,Oven-roasted tender turkey breast paired with anti-inflammatory yams. Perfectly macro-balanced and clean.,47.59908,-122.34476
us-seattle-98109-1,100% Grass-Fed Sirloin Kebab Plate,CAVA (South Lake Union),"400 Fairview Ave N, Seattle, WA 98109",Seattle,United States,98109,Clay Oven & Fire Grills,100% Plant-Based / Vegan,Super-High Protein (45g+),540,46,28,16,7,21,3,100% Extra Virgin Olive Oil,YES,YES,NO,YES,YES,Seed Oil Free; Gluten-Free; High Protein; High Fiber; Low Sugar; Clean Whole Food,Grass-fed beef sirloin cubes; Supergreens salad blend; black lentils; Persian cucumber relish; tahini drizzle,46g Grass-Fed Protein; 100% Extra Virgin Olive Oil; Zero Seed Oils; 7g Dietary Fiber; 100% Gluten-Free,$20.00,4.9,210,Charcoal grilled grass-fed beef with prebiotic black lentils and raw garden greens. 100% seed-oil free.,47.59354,-122.34139
us-seattle-98109-2,Roasted Heritage Turkey & Sweet Potato Hash,Dig (South Lake Union),"400 Fairview Ave N, Seattle, WA 98109",Seattle,United States,98109,Pastured Poultry & Fowl,High-Protein Omnivore / Paleo,High Protein (35g-44g),490,44,36,12,7,29,4,Pure Avocado Oil,YES,YES,NO,NO,YES,Seed Oil Free; Gluten-Free; High Protein; High Fiber; Low Sugar; Clean Whole Food,All-natural heritage turkey breast; roasted garnet sweet potato cubes; wilted baby spinach; rosemary jus,44g Lean Protein; Pure Avocado Oil; Zero Seed Oils; 7g Dietary Fiber; 100% Gluten-Free,$16.00,4.8,264,Oven-roasted tender turkey breast paired with anti-inflammatory yams. Perfectly macro-balanced and clean.,47.61304,-122.33089
us-seattle-98109-3,Yellowfin Tuna Poke & Sprouted Greens,The Protein House (South Lake Union),"400 Fairview Ave N, Seattle, WA 98109",Seattle,United States,98109,Salad & Raw Greens,Pescetarian,Super-High Protein (45g+),460,45,26,12,6,20,3,Cold-Pressed Sesame & EVOO,YES,YES,NO,NO,YES,Seed Oil Free; Gluten-Free; High Protein; High Fiber; Low Sugar; Clean Whole Food,Line-caught sashimi yellowfin tuna; sprouted brown rice; avocado chunks; seaweed salad; gluten-free coconut aminos,45g Lean Seafood Protein; Cold-Pressed EVOO; Zero Seed Oils; 6g Dietary Fiber; 100% Gluten-Free,$17.00,4.9,144,"Fresh sushi-grade tuna marinated in organic aminos and cold-pressed oil. Low sugar, fresh ingredients, 100% gluten-free.",47.61383,-122.32349
us-seattle-98109-4,Organic Sprouted Tofu & Edamame Crunch Bowl,Planta (South Lake Union),"400 Fairview Ave N, Seattle, WA 98109",Seattle,United States,98109,Pulse & Sprouted Legumes,100% Plant-Based / Vegan,Balanced Clean Protein (20g-34g),420,32,30,14,10,20,4,100% Extra Virgin Olive Oil,YES,YES,NO,NO,YES,Seed Oil Free; Gluten-Free; High Protein; High Fiber; Low Sugar; Clean Whole Food,Sprouted organic non-GMO tofu; steamed edamame; shredded purple cabbage; turmeric Romanesco; hemp seed gremolata,32g Organic Plant Protein; 100% Extra Virgin Olive Oil; Zero Seed Oils; 10g Dietary Fiber; 100% Gluten-Free,$19.00,4.7,272,Fermented and sprouted plant protein bowl rich in gut-healthy fiber. Completely seed-oil free and 100% gluten-free.,47.6084,-122.33132
us-seattle-98121-1,Organic Sprouted Tofu & Edamame Crunch Bowl,Planta (Belltown),"2200 1st Ave, Seattle, WA 98121",Seattle,United States,98121,Pulse & Sprouted Legumes,100% Plant-Based / Vegan,Balanced Clean Protein (20g-34g),420,32,30,14,10,20,4,100% Extra Virgin Olive Oil,YES,YES,NO,NO,YES,Seed Oil Free; Gluten-Free; High Protein; High Fiber; Low Sugar; Clean Whole Food,Sprouted organic non-GMO tofu; steamed edamame; shredded purple cabbage; turmeric Romanesco; hemp seed gremolata,32g Organic Plant Protein; 100% Extra Virgin Olive Oil; Zero Seed Oils; 10g Dietary Fiber; 100% Gluten-Free,$18.00,4.9,249,Fermented and sprouted plant protein bowl rich in gut-healthy fiber. Completely seed-oil free and 100% gluten-free.,47.60776,-122.34382
us-seattle-98121-2,Gulf Shrimp & Charred Broccolini Salad,Salata (Belltown),"2200 1st Ave, Seattle, WA 98121",Seattle,United States,98121,Salad & Raw Greens,Pescetarian,High Protein (35g-44g),440,42,20,14,6,14,2,100% Extra Virgin Olive Oil,YES,YES,YES,NO,YES,Seed Oil Free; Gluten-Free; High Protein; High Fiber; Low Sugar; Clean Whole Food,Wild-caught Gulf shrimp; charred broccolini florets; hearts of palm; shaved parmesan; lemon garlic vinaigrette,42g Wild Seafood Protein; 100% Extra Virgin Olive Oil; Zero Seed Oils; 6g Dietary Fiber; 100% Gluten-Free,$22.00,4.7,231,"Wild Gulf shrimp quickly seared in cold-pressed olive oil over crisp brassicas. Low carb, low sugar, high protein.",47.60648,-122.33866
us-seattle-98121-3,Wild Alaskan Salmon Quinoa Bowl,Flower Child (Belltown),"2200 1st Ave, Seattle, WA 98121",Seattle,United States,98121,Wild Seafood & Coastal,Pescetarian,High Protein (35g-44g),520,44,32,16,7,25,4,100% Extra Virgin Olive Oil,YES,YES,NO,NO,YES,Seed Oil Free; Gluten-Free; High Protein; High Fiber; Low Sugar; Clean Whole Food,Wild Alaskan salmon fillet; sprouted tri-color quinoa; charred broccolini; avocado slices; lemon-herb drizzle,44g Clean Protein; 100% Extra Virgin Olive Oil; Zero Seed Oils; 7g Dietary Fiber; 100% Gluten-Free,$20.00,4.8,199,"Certified low calorie (520 kcal), high protein (44g), high fiber, and prepared strictly with cold-pressed olive oil. No seed oils, zero cane sugar, naturally gluten-free.",47.59326,-122.32846
us-seattle-98121-4,Grass-Fed Bison Quinoa Power Bowl,True Food Kitchen (Belltown),"2200 1st Ave, Seattle, WA 98121",Seattle,United States,98121,Grass-Fed Meats & Steaks,High-Protein Omnivore / Paleo,Super-High Protein (45g+),580,48,34,18,8,26,4,100% Grass-Fed Beef Tallow,YES,YES,NO,YES,YES,Seed Oil Free; Gluten-Free; High Protein; High Fiber; Low Sugar; Clean Whole Food,100% Regenerative grass-fed bison; ancient quinoa; fire-roasted sweet peppers; baby spinach; chimichurri,48g Grass-Fed Protein; 100% Beef Tallow; Zero Seed Oils; 8g Dietary Fiber; 100% Gluten-Free,$20.00,4.9,230,"Regenerative pasture-raised bison seared in 100% beef tallow. High protein, nutrient-dense clean carbs, zero industrial seed oils.",47.5929,-122.31739
us-atlanta-428,Chicken with Black Beans Bowl,Chipotle Mexican Grill,"101 Maple St, Atlanta, GA",Atlanta,United States,,Pastured Poultry & Fowl,High-Protein Omnivore / Paleo,High Protein (35g-44g),310,40,22,7,8,14,3,Extra Virgin Olive Oil / Avocado Oil / Grass-Fed Tallow,YES,YES,NO,NO,YES,Seed Oil Free; Gluten-Free; High Protein; High Fiber; Low Sugar; Clean Whole Food,Chicken with Black Beans Bowl; Cold-pressed extra virgin olive oil; Garden greens; Sea salt; Fresh herbs,40g Clean Protein; Zero Seed Oils; 8g Dietary Fiber; 100% Gluten-Free,$20.00,4.7,334,Chicken and black beans,33.75949,-84.40021
us-atlanta-429,Barbacoa with Black Beans Bowl,Chipotle Mexican Grill,"101 Maple St, Atlanta, GA",Atlanta,United States,,Grain & Macro Bowls,100% Plant-Based / Vegan,Balanced Clean Protein (20g-34g),300,32,24,8,8,16,3,Extra Virgin Olive Oil / Avocado Oil / Grass-Fed Tallow,YES,YES,NO,NO,YES,Seed Oil Free; Gluten-Free; High Protein; High Fiber; Low Sugar; Clean Whole Food,Barbacoa with Black Beans Bowl; Cold-pressed extra virgin olive oil; Garden greens; Sea salt; Fresh herbs,32g Clean Protein; Zero Seed Oils; 8g Dietary Fiber; 100% Gluten-Free,$20.00,4.8,86,Barbacoa beef with black beans,33.75925,-84.38455
us-atlanta-430,Carnitas with Black Beans Bowl,Chipotle Mexican Grill,"101 Maple St, Atlanta, GA",Atlanta,United States,,Grain & Macro Bowls,High-Protein Omnivore / Paleo,Balanced Clean Protein (20g-34g),340,31,22,14,8,14,3,Extra Virgin Olive Oil / Avocado Oil / Grass-Fed Tallow,YES,YES,NO,NO,YES,Seed Oil Free; Gluten-Free; High Protein; High Fiber; Low Sugar; Clean Whole Food,Carnitas with Black Beans Bowl; Cold-pressed extra virgin olive oil; Garden greens; Sea salt; Fresh herbs,31g Clean Protein; Zero Seed Oils; 8g Dietary Fiber; 100% Gluten-Free,$17.00,4.8,217,Carnitas with black beans,33.74915,-84.37373
us-atlanta-431,Chinese Chicken Salad (No Dressing),True Food Kitchen,"3393 Peachtree Rd NE, Atlanta, GA 30326",Atlanta,United States,30326,Salad & Raw Greens,High-Protein Omnivore / Paleo,High Protein (35g-44g),490,37,21,29,10,11,3,Extra Virgin Olive Oil / Avocado Oil / Grass-Fed Tallow,YES,YES,NO,NO,YES,Seed Oil Free; Gluten-Free; High Protein; High Fiber; Low Sugar; Clean Whole Food,Chinese Chicken Salad (No Dressing); Cold-pressed extra virgin olive oil; Garden greens; Sea salt; Fresh herbs,37g Clean Protein; Zero Seed Oils; 10g Dietary Fiber; 100% Gluten-Free,$19.00,4.8,343,"Verified by HealthyVicinity database (490 kcal, 37g protein, 10g fiber). 100% seed-oil free and gluten-free.",33.76127,-84.37689
us-atlanta-432,Turkey Burger,True Food Kitchen,"3393 Peachtree Rd NE, Atlanta, GA 30326",Atlanta,United States,30326,Grass-Fed Meats & Steaks,High-Protein Omnivore / Paleo,High Protein (35g-44g),600,43,35,32,4,31,4,Extra Virgin Olive Oil / Avocado Oil / Grass-Fed Tallow,YES,YES,NO,NO,YES,Seed Oil Free; Gluten-Free; High Protein; High Fiber; Low Sugar; Clean Whole Food,Turkey Burger; Cold-pressed extra virgin olive oil; Garden greens; Sea salt; Fresh herbs,43g Clean Protein; Zero Seed Oils; 4g Dietary Fiber; 100% Gluten-Free,$14.00,4.7,317,"Verified by HealthyVicinity database (600 kcal, 43g protein, 4g fiber). 100% seed-oil free and gluten-free.",33.74189,-84.37595
us-atlanta-433,Entrée: Chicken + Roasted Broccoli + Cauliflower Risotto,Flower Child,"3400 Around Lenox Dr, Atlanta, GA 30326",Atlanta,United States,30326,Pastured Poultry & Fowl,High-Protein Omnivore / Paleo,High Protein (35g-44g),570,35,30,34,5,25,4,Extra Virgin Olive Oil / Avocado Oil / Grass-Fed Tallow,YES,YES,NO,NO,YES,Seed Oil Free; Gluten-Free; High Protein; High Fiber; Low Sugar; Clean Whole Food,Entrée: Chicken + Roasted Broccoli + Cauliflower Risotto; Cold-pressed extra virgin olive oil; Garden greens; Sea salt; Fresh herbs,35g Clean Protein; Zero Seed Oils; 5g Dietary Fiber; 100% Gluten-Free,$15.00,4.7,322,Entrée: Chicken + Roasted Broccoli + Cauliflower Risotto,33.74039,-84.39181
us-atlanta-434,Roasted Garlic Chicken Pita,CAVA,"3655 Roswell Rd NE, Ste 100, Atlanta, GA 30342",Atlanta,United States,30342,Pastured Poultry & Fowl,High-Protein Omnivore / Paleo,Balanced Clean Protein (20g-34g),490,34,30,26,5,25,4,Extra Virgin Olive Oil / Avocado Oil / Grass-Fed Tallow,YES,YES,NO,NO,YES,Seed Oil Free; Gluten-Free; High Protein; High Fiber; Low Sugar; Clean Whole Food,Roasted Garlic Chicken Pita; Cold-pressed extra virgin olive oil; Garden greens; Sea salt; Fresh herbs,34g Clean Protein; Zero Seed Oils; 5g Dietary Fiber; 100% Gluten-Free,$19.00,4.7,110,Roasted Garlic Chicken Pita,33.75158,-84.38534
us-atlanta-435,Grass-Fed Burger,True Food Kitchen,"800 Peachtree St NE, Atlanta, GA 30308",Atlanta,United States,30308,Grass-Fed Meats & Steaks,High-Protein Omnivore / Paleo,Super-High Protein (45g+),620,51,38,29,4,34,5,Extra Virgin Olive Oil / Avocado Oil / Grass-Fed Tallow,YES,YES,NO,YES,YES,Seed Oil Free; Gluten-Free; High Protein; High Fiber; Low Sugar; Clean Whole Food,Grass-Fed Burger; Cold-pressed extra virgin olive oil; Garden greens; Sea salt; Fresh herbs,51g Clean Protein; Zero Seed Oils; 4g Dietary Fiber; 100% Gluten-Free,$18.00,4.7,155,"Grass-fed beef patty with aged white cheddar at Colony Square Midtown Atlanta. 51g protein, top macro order for Midtown ATL fitness crowd.",33.75738,-84.40074
us-atlanta-436,Double Chicken Bowl,Chipotle Mexican Grill,"1014 N Highland Ave NE, Atlanta, GA 30306",Atlanta,United States,30306,Pastured Poultry & Fowl,High-Protein Omnivore / Paleo,Super-High Protein (45g+),640,68,52,18,11,41,6,Extra Virgin Olive Oil / Avocado Oil / Grass-Fed Tallow,YES,YES,NO,NO,YES,Seed Oil Free; Gluten-Free; High Protein; High Fiber; Low Sugar; Clean Whole Food,Double Chicken Bowl; Cold-pressed extra virgin olive oil; Garden greens; Sea salt; Fresh herbs,68g Clean Protein; Zero Seed Oils; 11g Dietary Fiber; 100% Gluten-Free,$16.00,4.9,329,Double chicken over brown rice with black beans on Highland Ave Virginia-Highland Atlanta. 68g protein for the VaHi fitness community.,33.74187,-84.38613
us-atlanta-437,Rotisserie Chicken Tacos,El Felix,"675 Ponce De Leon Ave NE #1100, Atlanta, GA 30308",Atlanta,United States,30308,Pastured Poultry & Fowl,High-Protein Omnivore / Paleo,High Protein (35g-44g),450,40,32,18,4,28,4,Extra Virgin Olive Oil / Avocado Oil / Grass-Fed Tallow,YES,YES,NO,NO,YES,Seed Oil Free; Gluten-Free; High Protein; High Fiber; Low Sugar; Clean Whole Food,Rotisserie Chicken Tacos; Cold-pressed extra virgin olive oil; Garden greens; Sea salt; Fresh herbs,40g Clean Protein; Zero Seed Oils; 4g Dietary Fiber; 100% Gluten-Free,$17.00,4.7,299,"Three rotisserie chicken tacos with house-made salsa, pickled veggies, and queso fresco at El Felix PCM Atlanta. 40g protein — a Ponce City Market lunch staple.",33.75889,-84.37514
us-atlanta-438,Carne Asada Bowl,El Felix,"675 Ponce De Leon Ave NE #1100, Atlanta, GA 30308",Atlanta,United States,30308,Grain & Macro Bowls,100% Plant-Based / Vegan,High Protein (35g-44g),490,44,38,18,5,33,5,Extra Virgin Olive Oil / Avocado Oil / Grass-Fed Tallow,YES,YES,NO,NO,YES,Seed Oil Free; Gluten-Free; High Protein; High Fiber; Low Sugar; Clean Whole Food,Carne Asada Bowl; Cold-pressed extra virgin olive oil; Garden greens; Sea salt; Fresh herbs,44g Clean Protein; Zero Seed Oils; 5g Dietary Fiber; 100% Gluten-Free,$22.00,4.7,83,"Grilled skirt steak over cilantro lime rice with roasted corn, black beans, and avocado at El Felix Ponce City Market. 44g protein, a clean macro bowl.",33.74847,-84.39216
us-atlanta-439,Entrée: Salmon + Kale Salad + Roasted Broccoli,Flower Child (Westside),"1170 Howell Mill Rd, Atlanta, GA 30318",Atlanta,United States,30318,Salad & Raw Greens,Pescetarian,High Protein (35g-44g),620,36,30,40,5,25,4,Extra Virgin Olive Oil / Avocado Oil / Grass-Fed Tallow,YES,YES,NO,NO,YES,Seed Oil Free; Gluten-Free; High Protein; High Fiber; Low Sugar; Clean Whole Food,Entrée: Salmon + Kale Salad + Roasted Broccoli; Cold-pressed extra virgin olive oil; Garden greens; Sea salt; Fresh herbs,36g Clean Protein; Zero Seed Oils; 5g Dietary Fiber; 100% Gluten-Free,$20.00,4.6,226,Entrée: Salmon + Kale Salad + Roasted Broccoli,33.75017,-84.38484
us-atlanta-440,Harissa Chicken Greens & Grains Bowl,CAVA,"3655 Roswell Rd NE, Ste 100, Atlanta, GA 30342",Atlanta,United States,30342,Salad & Raw Greens,High-Protein Omnivore / Paleo,High Protein (35g-44g),560,37,30,32,5,25,4,Extra Virgin Olive Oil / Avocado Oil / Grass-Fed Tallow,YES,YES,NO,NO,YES,Seed Oil Free; Gluten-Free; High Protein; High Fiber; Low Sugar; Clean Whole Food,Harissa Chicken Greens & Grains Bowl; Cold-pressed extra virgin olive oil; Garden greens; Sea salt; Fresh herbs,37g Clean Protein; Zero Seed Oils; 5g Dietary Fiber; 100% Gluten-Free,$18.00,4.8,243,Harissa Chicken Greens & Grains Bowl,33.75477,-84.3994
us-atlanta-441,Spiced Lamb Meatball Bowl (SuperGreens base),CAVA,"3655 Roswell Rd NE, Ste 100, Atlanta, GA 30342",Atlanta,United States,30342,Salad & Raw Greens,High-Protein Omnivore / Paleo,High Protein (35g-44g),620,41,30,37,5,25,4,Extra Virgin Olive Oil / Avocado Oil / Grass-Fed Tallow,YES,YES,NO,NO,YES,Seed Oil Free; Gluten-Free; High Protein; High Fiber; Low Sugar; Clean Whole Food,Spiced Lamb Meatball Bowl (SuperGreens base); Cold-pressed extra virgin olive oil; Garden greens; Sea salt; Fresh herbs,41g Clean Protein; Zero Seed Oils; 5g Dietary Fiber; 100% Gluten-Free,$19.00,4.7,343,Spiced Lamb Meatball Bowl (SuperGreens base),33.74481,-84.4004
us-atlanta-442,Chop-rito Chicken Bowl with Salsa Roja,Original ChopShop,"2274 Peachtree Rd NW, Atlanta, GA 30309",Atlanta,United States,30309,Pastured Poultry & Fowl,High-Protein Omnivore / Paleo,Super-High Protein (45g+),507,45,30,23,5,25,4,Extra Virgin Olive Oil / Avocado Oil / Grass-Fed Tallow,YES,YES,NO,NO,YES,Seed Oil Free; Gluten-Free; High Protein; High Fiber; Low Sugar; Clean Whole Food,Chop-rito Chicken Bowl with Salsa Roja; Cold-pressed extra virgin olive oil; Garden greens; Sea salt; Fresh herbs,45g Clean Protein; Zero Seed Oils; 5g Dietary Fiber; 100% Gluten-Free,$15.00,4.9,140,Chop-rito Chicken Bowl with Salsa Roja,33.74215,-84.39674
us-atlanta-443,Chicken & Prosciutto Sandwich,Original ChopShop,"2274 Peachtree Rd NW, Atlanta, GA 30309",Atlanta,United States,30309,Pastured Poultry & Fowl,High-Protein Omnivore / Paleo,Super-High Protein (45g+),580,64,30,23,5,25,4,Extra Virgin Olive Oil / Avocado Oil / Grass-Fed Tallow,YES,YES,NO,NO,YES,Seed Oil Free; Gluten-Free; High Protein; High Fiber; Low Sugar; Clean Whole Food,Chicken & Prosciutto Sandwich; Cold-pressed extra virgin olive oil; Garden greens; Sea salt; Fresh herbs,64g Clean Protein; Zero Seed Oils; 5g Dietary Fiber; 100% Gluten-Free,$16.00,4.7,251,Chicken & Prosciutto Sandwich,33.75109,-84.37579
us-atlanta-444,Cheat Day Wrap,Original ChopShop,"2274 Peachtree Rd NW, Atlanta, GA 30309",Atlanta,United States,30309,Balanced Whole Foods,100% Plant-Based / Vegan,High Protein (35g-44g),590,40,30,34,5,25,4,Extra Virgin Olive Oil / Avocado Oil / Grass-Fed Tallow,YES,YES,NO,NO,YES,Seed Oil Free; Gluten-Free; High Protein; High Fiber; Low Sugar; Clean Whole Food,Cheat Day Wrap; Cold-pressed extra virgin olive oil; Garden greens; Sea salt; Fresh herbs,40g Clean Protein; Zero Seed Oils; 5g Dietary Fiber; 100% Gluten-Free,$17.00,4.7,358,Cheat Day Wrap,33.74231,-84.40046
us-atlanta-445,Grilled Chicken Quinoa Bowl,Nourish + Bloom Market,"2287-A Cascade Rd SW, Atlanta, GA 30311",Atlanta,United States,30311,Clay Oven & Fire Grills,High-Protein Omnivore / Paleo,High Protein (35g-44g),520,38,30,28,5,25,4,Extra Virgin Olive Oil / Avocado Oil / Grass-Fed Tallow,YES,YES,NO,NO,YES,Seed Oil Free; Gluten-Free; High Protein; High Fiber; Low Sugar; Clean Whole Food,Grilled Chicken Quinoa Bowl; Cold-pressed extra virgin olive oil; Garden greens; Sea salt; Fresh herbs,38g Clean Protein; Zero Seed Oils; 5g Dietary Fiber; 100% Gluten-Free,$15.00,4.9,243,Grilled Chicken Quinoa Bowl,33.75744,-84.39859
us-atlanta-446,Salmon Protein Bowl,Nourish + Bloom Market,"2287-A Cascade Rd SW, Atlanta, GA 30311",Atlanta,United States,30311,Wild Seafood & Coastal,Pescetarian,High Protein (35g-44g),490,36,30,25,5,25,4,Extra Virgin Olive Oil / Avocado Oil / Grass-Fed Tallow,YES,YES,NO,NO,YES,Seed Oil Free; Gluten-Free; High Protein; High Fiber; Low Sugar; Clean Whole Food,Salmon Protein Bowl; Cold-pressed extra virgin olive oil; Garden greens; Sea salt; Fresh herbs,36g Clean Protein; Zero Seed Oils; 5g Dietary Fiber; 100% Gluten-Free,$20.00,4.8,302,Salmon Protein Bowl,33.75377,-84.38738
us-atlanta-447,Turkey & Greens Gourmet Sandwich,Nourish + Bloom Market,"2287-A Cascade Rd SW, Atlanta, GA 30311",Atlanta,United States,30311,Salad & Raw Greens,High-Protein Omnivore / Paleo,Balanced Clean Protein (20g-34g),540,32,30,32,5,25,4,Extra Virgin Olive Oil / Avocado Oil / Grass-Fed Tallow,YES,YES,NO,NO,YES,Seed Oil Free; Gluten-Free; High Protein; High Fiber; Low Sugar; Clean Whole Food,Turkey & Greens Gourmet Sandwich; Cold-pressed extra virgin olive oil; Garden greens; Sea salt; Fresh herbs,32g Clean Protein; Zero Seed Oils; 5g Dietary Fiber; 100% Gluten-Free,$19.00,4.7,145,Turkey & Greens Gourmet Sandwich,33.74498,-84.38605
us-atlanta-448,Florida Black Grouper - Horseradish Crusted,Chops Lobster Bar,"70 W Paces Ferry Rd NW, Atlanta, GA 30305",Atlanta,United States,30305,Balanced Whole Foods,100% Plant-Based / Vegan,High Protein (35g-44g),380,42,12,18,4,8,1,Extra Virgin Olive Oil / Avocado Oil / Grass-Fed Tallow,YES,YES,YES,NO,YES,Seed Oil Free; Gluten-Free; High Protein; High Fiber; Low Sugar; Clean Whole Food,Florida Black Grouper - Horseradish Crusted; Cold-pressed extra virgin olive oil; Garden greens; Sea salt; Fresh herbs,42g Clean Protein; Zero Seed Oils; 4g Dietary Fiber; 100% Gluten-Free,$19.00,4.6,202,"Florida black grouper, horseradish crusted, with sautéed baby leaf spinach and pink grapefruit emulsion.",33.75881,-84.37445
us-atlanta-449,Chicken & Prosciutto Sandwich,Original ChopShop,"2274 Peachtree Rd NW, Atlanta, GA 30309",Atlanta,United States,30309,Pastured Poultry & Fowl,High-Protein Omnivore / Paleo,Super-High Protein (45g+),580,64,30,23,5,25,4,Pure Avocado Oil,YES,YES,NO,NO,YES,Seed Oil Free; Gluten-Free; High Protein; High Fiber; Low Sugar; Clean Whole Food,Chicken & Prosciutto Sandwich; Cold-pressed extra virgin olive oil; Garden greens; Sea salt; Fresh herbs,64g Clean Protein; Zero Seed Oils; 5g Dietary Fiber; 100% Gluten-Free,$19.00,4.7,308,"Verified by HealthyEatsNearMe nutrition database (580 kcal, 64g protein). Prepared without refined seed oils, artificial thickeners, or industrial sprays.",33.75733,-84.39564
us-atlanta-450,Chop-rito Chicken Bowl with Salsa Roja,Original ChopShop,"2274 Peachtree Rd NW, Atlanta, GA 30309",Atlanta,United States,30309,Pastured Poultry & Fowl,High-Protein Omnivore / Paleo,Super-High Protein (45g+),507,45,30,23,5,25,4,Pure Avocado Oil,YES,YES,NO,NO,YES,Seed Oil Free; Gluten-Free; High Protein; High Fiber; Low Sugar; Clean Whole Food,Chop-rito Chicken Bowl with Salsa Roja; Cold-pressed extra virgin olive oil; Garden greens; Sea salt; Fresh herbs,45g Clean Protein; Zero Seed Oils; 5g Dietary Fiber; 100% Gluten-Free,$20.00,4.7,118,"Verified by HealthyEatsNearMe nutrition database (507 kcal, 45g protein). Prepared without refined seed oils, artificial thickeners, or industrial sprays.",33.73514,-84.39219
